ID,STATION_ID,STATION_NAME,STATION_COUNTRY,OBSERVATION_DATE,SOURCE_ID,LATITUDE,LONGITUDE,ELEVATION,WIND_DIRECTION_ANGLE,WIND_DIRECTION_ANGLE_UNITS,WIND_DIRECTION_QUALITY,WIND_TYPE,WIND_SPEED_RATE,WIND_SPEED_RATE_UNITS,WIND_SPEED_QUALITY,SKY_CEILING_HEIGHT,SKY_CEILING_HEIGHT_UNITS,SKY_CEILING_QUALITY,SKY_CEILING_DETERMINATION,SKY_CAVOK,VISIBILITY_DISTANCE,VISIBILITY_DISTANCE_UNITS,VISIBILITY_DISTANCE_QUALITY,VISIBILITY_VARIABILITY,VISIBILITY_VARIABILITY_QUALITY,AIR_TEMPERATURE,AIR_TEMPERATURE_UNITS,AIR_TEMPERATURE_QUALITY,AIR_TEMPERATURE_DEW_POINT,AIR_TEMPERATURE_DEW_POINT_UNITS,AIR_TEMPERATURE_DEW_POINT_QUALITY,ATMOSPHERIC_SEA_LEVEL_PRESSURE,ATMOSPHERIC_SEA_LEVEL_PRESSURE_UNITS,ATMOSPHERIC_SEA_LEVEL_PRESSURE_QUALITY,LAST_LOAD_DATE
105,41112099999,ABHA,SA,1983-01-08 09:00:00,4,18.240367000000003,42.656625,2090.31,190.0,ANGULAR DEGREES,Passed all quality control checks,Normal,12.3,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,8000.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,17.0,DEGREES CELSIUS,Passed all quality control checks,4.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
106,41112099999,ABHA,SA,1983-01-08 10:00:00,4,18.240367000000003,42.656625,2090.31,190.0,ANGULAR DEGREES,Passed all quality control checks,Normal,12.8,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,7000.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,18.0,DEGREES CELSIUS,Passed all quality control checks,0.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
107,41112099999,ABHA,SA,1983-01-08 11:00:00,4,18.240367000000003,42.656625,2090.31,190.0,ANGULAR DEGREES,Passed all quality control checks,Normal,12.3,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,8000.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,18.0,DEGREES CELSIUS,Passed all quality control checks,2.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
108,41112099999,ABHA,SA,1983-01-08 12:00:00,4,18.240367000000003,42.656625,2090.31,190.0,ANGULAR DEGREES,Passed all quality control checks,Normal,12.3,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,17.2,DEGREES CELSIUS,Passed all quality control checks,4.4,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
109,41112099999,ABHA,SA,1983-01-08 13:00:00,4,18.240367000000003,42.656625,2090.31,200.0,ANGULAR DEGREES,Passed all quality control checks,Normal,11.8,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,11200.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,17.0,DEGREES CELSIUS,Passed all quality control checks,4.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
110,41112099999,ABHA,SA,1983-01-08 14:00:00,4,18.240367000000003,42.656625,2090.31,200.0,ANGULAR DEGREES,Passed all quality control checks,Normal,9.2,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,11200.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,16.0,DEGREES CELSIUS,Passed all quality control checks,5.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
111,41112099999,ABHA,SA,1983-01-08 15:00:00,4,18.240367000000003,42.656625,2090.31,210.0,ANGULAR DEGREES,Passed all quality control checks,Normal,3.6,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed gross limits check if element is present,14.3,DEGREES CELSIUS,Passed all quality control checks,6.3,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
112,41112099999,ABHA,SA,1983-01-08 17:00:00,4,18.240367000000003,42.656625,2090.31,140.0,ANGULAR DEGREES,Passed all quality control checks,Normal,1.5,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,12.0,DEGREES CELSIUS,Passed all quality control checks,7.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
113,41112099999,ABHA,SA,1983-01-08 18:00:00,4,18.240367000000003,42.656625,2090.31,999.0,ANGULAR DEGREES,Passed all quality control checks,Calm,0.0,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,12.0,DEGREES CELSIUS,Passed all quality control checks,4.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
114,41112099999,ABHA,SA,1983-01-08 21:00:00,4,18.240367000000003,42.656625,2090.31,220.0,ANGULAR DEGREES,Passed all quality control checks,Normal,6.1,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,12.0,DEGREES CELSIUS,Passed all quality control checks,-5.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
115,41112099999,ABHA,SA,1983-01-08 22:00:00,4,18.240367000000003,42.656625,2090.31,230.0,ANGULAR DEGREES,Passed all quality control checks,Normal,9.2,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,13.0,DEGREES CELSIUS,Passed all quality control checks,-7.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
116,41112099999,ABHA,SA,1983-01-08 23:00:00,4,18.240367000000003,42.656625,2090.31,230.0,ANGULAR DEGREES,Passed all quality control checks,Normal,7.7,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,12.0,DEGREES CELSIUS,Passed all quality control checks,999.9,DEGREES CELSIUS,Passed gross limits check if element is present,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
117,41112099999,ABHA,SA,1983-01-09 00:00:00,4,18.240367000000003,42.656625,2090.31,210.0,ANGULAR DEGREES,Passed all quality control checks,Normal,6.1,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,11.0,DEGREES CELSIUS,Passed all quality control checks,-7.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
118,41112099999,ABHA,SA,1983-01-09 01:00:00,4,18.240367000000003,42.656625,2090.31,220.0,ANGULAR DEGREES,Passed all quality control checks,Normal,8.2,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,11.0,DEGREES CELSIUS,Passed all quality control checks,-5.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
119,41112099999,ABHA,SA,1983-01-09 02:00:00,4,18.240367000000003,42.656625,2090.31,230.0,ANGULAR DEGREES,Passed all quality control checks,Normal,7.7,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,11.0,DEGREES CELSIUS,Passed all quality control checks,-5.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
120,41112099999,ABHA,SA,1983-01-09 03:00:00,4,18.240367000000003,42.656625,2090.31,230.0,ANGULAR DEGREES,Passed all quality control checks,Normal,8.2,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed gross limits check if element is present,10.4,DEGREES CELSIUS,Passed all quality control checks,-2.8,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
121,41112099999,ABHA,SA,1983-01-09 06:00:00,4,18.240367000000003,42.656625,2090.31,180.0,ANGULAR DEGREES,Passed all quality control checks,Normal,5.1,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed gross limits check if element is present,13.0,DEGREES CELSIUS,Passed all quality control checks,-0.8,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
122,41112099999,ABHA,SA,1983-01-09 09:00:00,4,18.240367000000003,42.656625,2090.31,999.0,ANGULAR DEGREES,Passed gross limits check if element is present,Missing,999.9,METERS PER SECOND,Passed gross limits check if element is present,6000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed gross limits check if element is present,999.9,DEGREES CELSIUS,Passed gross limits check if element is present,999.9,DEGREES CELSIUS,Passed gross limits check if element is present,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
123,41112099999,ABHA,SA,1983-01-09 12:00:00,4,18.240367000000003,42.656625,2090.31,220.0,ANGULAR DEGREES,Passed all quality control checks,Normal,8.2,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed gross limits check if element is present,16.8,DEGREES CELSIUS,Passed all quality control checks,4.2,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
124,41112099999,ABHA,SA,1983-01-09 15:00:00,4,18.240367000000003,42.656625,2090.31,200.0,ANGULAR DEGREES,Passed all quality control checks,Normal,5.1,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed gross limits check if element is present,13.2,DEGREES CELSIUS,Passed all quality control checks,5.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
125,41112099999,ABHA,SA,1983-01-09 18:00:00,4,18.240367000000003,42.656625,2090.31,210.0,ANGULAR DEGREES,Passed all quality control checks,Normal,1.0,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed gross limits check if element is present,9.2,DEGREES CELSIUS,Passed all quality control checks,7.8,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
126,41112099999,ABHA,SA,1983-01-09 20:00:00,4,18.240367000000003,42.656625,2090.31,999.0,ANGULAR DEGREES,Passed all quality control checks,Calm,0.0,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,8.0,DEGREES CELSIUS,Passed all quality control checks,6.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
127,41112099999,ABHA,SA,1983-01-09 21:00:00,4,18.240367000000003,42.656625,2090.31,999.0,ANGULAR DEGREES,Passed all quality control checks,Calm,0.0,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,8.0,DEGREES CELSIUS,Passed all quality control checks,7.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
128,41112099999,ABHA,SA,1983-01-09 23:00:00,4,18.240367000000003,42.656625,2090.31,300.0,ANGULAR DEGREES,Passed all quality control checks,Normal,2.5,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,8.0,DEGREES CELSIUS,Passed all quality control checks,5.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
129,41112099999,ABHA,SA,1983-01-10 00:00:00,4,18.240367000000003,42.656625,2090.31,340.0,ANGULAR DEGREES,Passed all quality control checks,Normal,3.6,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed gross limits check if element is present,7.6,DEGREES CELSIUS,Passed all quality control checks,4.6,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
130,41112099999,ABHA,SA,1983-01-10 02:00:00,4,18.240367000000003,42.656625,2090.31,999.0,ANGULAR DEGREES,Passed gross limits check if element is present,Missing,999.9,METERS PER SECOND,Passed gross limits check if element is present,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,6.0,DEGREES CELSIUS,Passed all quality control checks,4.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
131,41112099999,ABHA,SA,1983-01-10 03:00:00,4,18.240367000000003,42.656625,2090.31,320.0,ANGULAR DEGREES,Passed all quality control checks,Normal,3.1,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed gross limits check if element is present,6.2,DEGREES CELSIUS,Passed all quality control checks,3.9,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
132,41112099999,ABHA,SA,1983-01-10 05:00:00,4,18.240367000000003,42.656625,2090.31,350.0,ANGULAR DEGREES,Passed all quality control checks,Normal,4.6,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,11200.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,8.0,DEGREES CELSIUS,Passed all quality control checks,5.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
133,41112099999,ABHA,SA,1983-01-10 06:00:00,4,18.240367000000003,42.656625,2090.31,360.0,ANGULAR DEGREES,Passed all quality control checks,Normal,5.1,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,9.0,DEGREES CELSIUS,Passed all quality control checks,6.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
134,41112099999,ABHA,SA,1983-01-10 07:00:00,4,18.240367000000003,42.656625,2090.31,10.0,ANGULAR DEGREES,Passed all quality control checks,Normal,3.6,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,11.0,DEGREES CELSIUS,Passed all quality control checks,4.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
135,41112099999,ABHA,SA,1983-01-10 09:00:00,4,18.240367000000003,42.656625,2090.31,10.0,ANGULAR DEGREES,Passed all quality control checks,Normal,3.1,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,14.8,DEGREES CELSIUS,Passed all quality control checks,0.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
136,41112099999,ABHA,SA,1983-01-10 10:00:00,4,18.240367000000003,42.656625,2090.31,999.0,ANGULAR DEGREES,Passed all quality control checks,Calm,0.0,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,16.0,DEGREES CELSIUS,Passed all quality control checks,-1.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
137,41112099999,ABHA,SA,1983-01-10 11:00:00,4,18.240367000000003,42.656625,2090.31,999.0,ANGULAR DEGREES,Passed all quality control checks,Calm,0.0,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,11200.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,19.0,DEGREES CELSIUS,Passed all quality control checks,-2.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
138,41112099999,ABHA,SA,1983-01-10 12:00:00,4,18.240367000000003,42.656625,2090.31,190.0,ANGULAR DEGREES,Passed all quality control checks,Normal,5.1,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,11200.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,19.0,DEGREES CELSIUS,Passed all quality control checks,1.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
139,41112099999,ABHA,SA,1983-01-10 13:00:00,4,18.240367000000003,42.656625,2090.31,240.0,ANGULAR DEGREES,Passed all quality control checks,Normal,4.1,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,11200.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,18.0,DEGREES CELSIUS,Passed all quality control checks,5.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
140,41112099999,ABHA,SA,1983-01-10 15:00:00,4,18.240367000000003,42.656625,2090.31,210.0,ANGULAR DEGREES,Passed all quality control checks,Normal,4.1,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed gross limits check if element is present,14.6,DEGREES CELSIUS,Passed all quality control checks,8.5,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
141,41112099999,ABHA,SA,1983-01-10 16:00:00,4,18.240367000000003,42.656625,2090.31,210.0,ANGULAR DEGREES,Passed all quality control checks,Normal,3.0,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,12.0,DEGREES CELSIUS,Passed all quality control checks,7.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
142,41112099999,ABHA,SA,1983-01-10 18:00:00,4,18.240367000000003,42.656625,2090.31,290.0,ANGULAR DEGREES,Passed all quality control checks,Normal,2.1,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed gross limits check if element is present,12.8,DEGREES CELSIUS,Passed all quality control checks,5.9,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
143,41112099999,ABHA,SA,1983-01-10 20:00:00,4,18.240367000000003,42.656625,2090.31,999.0,ANGULAR DEGREES,Passed gross limits check if element is present,Missing,999.9,METERS PER SECOND,Passed gross limits check if element is present,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,10.0,DEGREES CELSIUS,Passed all quality control checks,1.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
144,41112099999,ABHA,SA,1983-01-10 21:00:00,4,18.240367000000003,42.656625,2090.31,330.0,ANGULAR DEGREES,Passed all quality control checks,Normal,2.0,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,9.0,DEGREES CELSIUS,Passed all quality control checks,1.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
145,41112099999,ABHA,SA,1983-01-10 22:00:00,4,18.240367000000003,42.656625,2090.31,320.0,ANGULAR DEGREES,Passed all quality control checks,Normal,3.0,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,9.0,DEGREES CELSIUS,Passed all quality control checks,0.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
146,41112099999,ABHA,SA,1983-01-11 00:00:00,4,18.240367000000003,42.656625,2090.31,290.0,ANGULAR DEGREES,Passed all quality control checks,Normal,1.0,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,7.0,DEGREES CELSIUS,Passed all quality control checks,-1.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
147,41112099999,ABHA,SA,1983-01-11 02:00:00,4,18.240367000000003,42.656625,2090.31,999.0,ANGULAR DEGREES,Passed all quality control checks,Calm,0.0,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,6.0,DEGREES CELSIUS,Passed all quality control checks,3.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
148,41112099999,ABHA,SA,1983-01-11 03:00:00,4,18.240367000000003,42.656625,2090.31,200.0,ANGULAR DEGREES,Passed all quality control checks,Normal,1.0,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,4.6,DEGREES CELSIUS,Passed all quality control checks,-0.6,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
149,41112099999,ABHA,SA,1983-01-11 05:00:00,4,18.240367000000003,42.656625,2090.31,220.0,ANGULAR DEGREES,Passed all quality control checks,Normal,2.0,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,7.0,DEGREES CELSIUS,Passed all quality control checks,1.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
150,41112099999,ABHA,SA,1983-01-11 06:00:00,4,18.240367000000003,42.656625,2090.31,220.0,ANGULAR DEGREES,Passed all quality control checks,Normal,4.1,METERS PER SECOND,Passed all quality control checks,22000.0,METERS,Passed all quality control checks,Statistically derived,No,10000.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,11.6,DEGREES CELSIUS,Passed all quality control checks,1.7,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
151,41112099999,ABHA,SA,1983-01-11 07:00:00,4,18.240367000000003,42.656625,2090.31,200.0,ANGULAR DEGREES,Passed all quality control checks,Normal,5.1,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,15.0,DEGREES CELSIUS,Passed all quality control checks,-2.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
152,41112099999,ABHA,SA,1983-01-11 09:00:00,4,18.240367000000003,42.656625,2090.31,220.0,ANGULAR DEGREES,Passed all quality control checks,Normal,8.2,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,16.4,DEGREES CELSIUS,Passed all quality control checks,-0.7,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
153,41112099999,ABHA,SA,1983-01-11 10:00:00,4,18.240367000000003,42.656625,2090.31,190.0,ANGULAR DEGREES,Passed all quality control checks,Normal,7.7,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,17.0,DEGREES CELSIUS,Passed all quality control checks,-1.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
154,41112099999,ABHA,SA,1983-01-11 11:00:00,4,18.240367000000003,42.656625,2090.31,200.0,ANGULAR DEGREES,Passed all quality control checks,Normal,7.2,METERS PER SECOND,Passed all quality control checks,99999.0,METERS,Passed all quality control checks,Statistically derived,Yes,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,999.9,DEGREES CELSIUS,Passed gross limits check if element is present,1.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
155,41112099999,ABHA,SA,1983-01-11 12:00:00,4,18.240367000000003,42.656625,2090.31,190.0,ANGULAR DEGREES,Passed all quality control checks,Normal,6.1,METERS PER SECOND,Passed all quality control checks,6000.0,METERS,Passed all quality control checks,Statistically derived,No,9900.0,METERS,Passed all quality control checks,Not variable,Passed all quality control checks,17.0,DEGREES CELSIUS,Passed all quality control checks,2.0,DEGREES CELSIUS,Passed all quality control checks,9999.9,HECTOPASCALS,Passed gross limits check if element is present,2019-05-26 10:57:28.670000
